
The opponent team barges into the field and mocks your team saying your team is better off playing foot volleyball.	
Let's see what you have to say after the match.	3
I didn't know I was a talented foot volleyball player!	
Care to receive the ball with your face?	
Nari	
With back to back matches, the team is exhausted. Let's talk to Nari for solutions.	
We won't be able to win the league if we fail to overcome this.	
I guess it's time the benchwarmers get a chance	3
How about we put that advanced technology of Metro City to use 	-1
Nari	
Nari is getting slow on the field and this is causing trouble. Let's talk with Nari.	
I think we should come up with an action speed deck or go for counterattacks...	
I'll try to have the ball come your way.	-1
We can overcome this with team effort.	3
Nari	
Nari doesn't like the new team advertisement video.	
There's not enough fan service.	
It didn't portray your awesome performance.	
It didn't have to have the bench warmers in the video.	3
Nari	
The team is going to go shop. Which group will you join?	
Manga, anime, and figures...! here I come!	1
It's time for some good food.	
I guess I can go to the soccer gear shop.	
	
Sam	
Sam is wondering why the team is doing so well recently. Pick an answer.	
It's all thanks to you.	
It's a result of team effort.	3
The opponents are mesmerized by the beauty of our players.	
Sam	
Sam comes to you and says that he has to leave the team because of personal reasons. What should we say?	
Well, I don't want to be the one holding you back. Good luck!	
There will always be a place for you to return.	3
So, how does this work? Do I tap "Sell"?	
Sam	
Sam is getting slow on the field and this is causing trouble. Let's talk with Sam.	
I think we should come up with an action speed deck or go for counterattacks...	
I'll try to have the ball come your way.	-1
We can overcome this with team effort.	
Sam	
Sam is saying that his teammates are what keeps him going.	
(Put your thumbs up, wink, and send a juicy smile.)	3
(Pat him on the head.)	
(Just nod your head.)	
Sam	
The opponent team is spreading rumors that they lost because your team played dirty. What should we do?	
Well, you did get ''dirty'' by falling in the dirt.	
We didn't play dirty, right?	
They will never learn with an attitude like that.	3
Sam	
You're walking in a narrow ally and come across Sam having an intense staring contest with the captain of the opposing team. What should we say?	
Save the energy for the match.	3
How about solving this with a game of rock, scissors, paper?	-1
...I see two idiots standing in front of me...	-1
Sam	
Sam brought a drink that she says received from the coach on the other team. It looks very suspicious especially with the dark fumes coming out of it.	
The drink looks really scary...But we can't just throw it away...	1
Throw it away. NOW.	
Drink it up!	3
Sam	
Sam is surrounded by fans and seems to be overwhelmed. Let's talk to him.	
I hope this won't affect your performance on the field.	
The fans love your performance!	3
Should've practiced that autograph like I told you.	
Sam	
With a serious look on his face, Sam warns you to go to the bathroom before the match.	
Bathroom... It is indeed a very important matter...	3
Why does an ordinary advice sound so strange..	
I'm surprised you said that. I won't ask what happened to you.	
Sam	
Lynia is cleaning the streets with the members of Jeneva Crew. Sam is curious and wants to take a look.	
We should probably ignore them and just walk by.	
Let's go help them!	3
They must love volunteer work!	
Sam	
Preparing for the press conference, you're talking with Sam on which player you think has the brightest future. What will you say?	
You and I are already perfect. So I guess that means we wouldn't be saying our names.	
I can't pick just one...	3
I think it should be you, but will you be able to return to your normal life after all of this...Wait, I'm going off topic, right?	
Sam	
Sam is impressed by the help he received from the elementals. Let's talk to him.	
The only problem is that they take up a lot of space in the inventory.	
I feel like the whole universe is cheering for us when we're with the elementals!	
I am so thankful to them.	1
Sam	
It's a very intense match and Sam falls on the ground, but a player on the other team helps Sam up and the two exchange smiles.	
Guess the match isn't that tough for you, huh?	
True sportsmanship! Wonderful!	3
That player must have a heart of gold.	
Sam	
The members of Siena Celtron are furiously searching the stadium for Kuma.	
Kuma alert! Get back to the shelter!	
Let's ignore them and get ready for the match.	1
Let's give them a hand.	
Sam	
Sam is making a scene about the women's uniform and underwear disappearing. Let's talk to him.	
I want you to form a team and catch every single bear near this locker room.	
If you want to say something, It's alright. I'll be listening.	
Let's go tell the manager.	1
	
Renee	
Renee hurt her leg during the 1st half of the match, but she insists on playing. What should we tell her?	
Don't push yourself too hard. There are alot of matches left.	1
Okay. You make them pay, understand?	3
It seems as if pain is what keeps you going...	-1
Renee	
Renee is having trouble focusing on the match because of the affectionate emotion she feels. She says she must leave now to propose to her lover. What should we say?	
You don't need to be the one being dragged around.	3
You will be happy, while that feeling lasts.	
Think about your teammates that are counting on you.	
Renee	
Renee did her best, but she failed to achieve the results she wanted and looks sad. We should say something to her.	
Sorry, I feel that this is on me.	3
That wasn't enough! You have to try harder!	
It's experiences like this that bonds us together.	
Renee	
You enter the lodging feeling lonely on your birthday. The team greets you with a surprise and Renee hands you a present.	
(A cute and pretty pendant)	
(A surprise box! Inside it there's a cool wallet.)	
(A chocker with a pretty radical design.)	1
Renee	
Renee says that she thinks Alkyde looks at Fontus in a funny way. Let's give her an answer.	
That's a mixture of mockery, sympathy and love.	
I think she likes him.	-1
Maybe she's up to something.	
Renee	
During the team meeting, you find a player sleeping. What should you do?	
(Leave it to Renee.)	3
(Slap the player in the back of the head.)	-1
(Wake the player up and continue with the meeting.)	1
Renee	
Renee is having a delightful chat with a girl that's holding a turtle.	
You seem like the princess... Scratch that, the queen.	-1
She seems like a nice girl.	1
It's nice to see two people of different class have a delightful chat.	3
Renee	
Renee went to take a look at the opponent team and got caught. What should we do?	
We should think about how to make fun of her when she comes back.	3
I feel sorry for the other team.	1
Renee is in danger! We have to save her!	-1
Renee	
Renee blushes up and tells you that she's happy she can play soccer with you. What should we tell her?	
Me too. You're a good leader.	1
*Smiles bitterly*	3
Hmm, I'll prepare a rougher match.	-1
Renee	
Renee says she was cornered by the team which was devastated by the loss streak.	
Tell them they should remember that they play for you.	
Just hear them out and smile. They'll feel better.	1
You can point out their mistakes and flaws but still keep things humorous. Just don't go too sarcastic on them.	3
